INT	INT	INT	STRING	INT	INT	INT
30303066	-1	-1	-1	0	1	0
30303067	-1	-1	-1	0	1	0
30303068	-1	-1	-1	0	1	0
30303069	-1	-1	-1	0	1	0
30303070	-1	-1	-1	0	1	0
30303071	-1	-1	-1	0	1	0
30303072	-1	-1	-1	0	1	0
30303073	-1	-1	-1	0	1	0
30303074	-1	-1	-1	0	1	0
30303075	-1	-1	-1	0	1	0
30303076	-1	-1	-1	0	1	0
30303077	-1	-1	-1	0	1	0
30303078	-1	-1	-1	0	1	0
30303079	-1	-1	-1	0	1	0
30303080	-1	-1	-1	0	1	0
30303100	-1	-1	-1	0	1	1
30303101	-1	-1	-1	0	1	1
30303102	-1	-1	-1	0	1	1
30304030	-1	-1	-1	0	1	1
30304031	-1	-1	-1	0	1	1
30304032	-1	-1	-1	0	1	1
30304033	-1	-1	-1	0	1	1
30304034	-1	-1	-1	0	1	1
30304035	-1	-1	-1	0	1	1
30304036	-1	-1	-1	0	1	1
30304037	-1	-1	-1	0	1	1
30304038	-1	-1	-1	0	1	1
30304089	-1	-1	-1	0	1	0
30304090	-1	-1	-1	0	1	0
30304091	-1	-1	-1	0	1	0
30304092	-1	-1	-1	0	1	0
30304093	-1	-1	-1	0	1	0
30304094	-1	-1	-1	0	1	0
30304095	-1	-1	-1	0	1	0
30304096	-1	-1	-1	0	1	0
30304097	-1	-1	-1	0	1	0
30304098	-1	-1	-1	0	1	0
30304099	-1	-1	-1	0	1	0
30304100	-1	-1	-1	0	1	0
30304101	-1	-1	-1	0	1	0
30304102	-1	-1	-1	0	1	0
30304103	-1	-1	-1	0	1	0
30304104	-1	-1	-1	0	1	0
30304105	-1	-1	-1	0	1	0
30304106	-1	-1	-1	0	1	0
30304107	-1	-1	-1	0	1	0
30304108	-1	-1	-1	0	1	0
30304109	-1	-1	-1	0	1	0
30304110	-1	-1	-1	0	1	0
30304111	-1	-1	-1	0	1	0
30304112	-1	-1	-1	0	1	0
30308072	-1	-1	-1	0	1	1
30309056	-1	-1	-1	0	1	1
30501001	-1	-1	-1	0	1	1
30501100	720	-1	-1	0	1	0
30501104	-1	-1	-1	0	1	1
30501107	168	-1	-1	0	1	0
30501108	168	-1	-1	0	1	0
30501109	168	-1	-1	0	1	0
30501110	168	-1	-1	0	1	0
30501111	168	-1	-1	0	1	0
30501112	168	-1	-1	0	1	0
30501113	168	-1	-1	0	1	0
30501114	168	-1	-1	0	1	0
30501115	168	-1	-1	0	1	0
30501116	168	-1	-1	0	1	0
30501131	168	-1	-1	0	1	0
30501132	168	-1	-1	0	1	0
30501133	168	-1	-1	0	1	0
30501134	168	-1	-1	0	1	0
30501135	168	-1	-1	0	1	0
30501136	168	-1	-1	0	1	0
30501137	168	-1	-1	0	1	0
30501138	168	-1	-1	0	1	0
30501139	168	-1	-1	0	1	0
30501140	168	-1	-1	0	1	0
30501141	168	-1	-1	0	1	0
30501142	168	-1	-1	0	1	0
30501143	168	-1	-1	0	1	0
30501144	168	-1	-1	0	1	0
30501145	168	-1	-1	0	1	0
30501146	168	-1	-1	0	1	0
30501147	168	-1	-1	0	1	0
30501151	168	-1	-1	0	1	0
30501152	168	-1	-1	0	1	0
30501153	168	-1	-1	0	1	0
30501159	168	-1	-1	0	1	0
30501160	168	-1	-1	0	1	0
30501161	168	-1	-1	0	1	0
30501162	48	-1	-1	0	1	0
30501166	168	-1	-1	0	1	0
30501168	-1	-1	-1	0	0	0
30501172	-1	-1	-1	0	0	0
30501318	-1	-1	-1	0	0	0
30501355	-1	-1	-1	0	0	0
30501357	-1	-1	-1	0	0	0
30501359	-1	-1	-1	0	0	0
30501360	168	-1	-1	0	1	0
30501361	-1	-1	-1	0	0	0
30501369	168	-1	-1	0	1	0
30501370	168	-1	-1	0	1	0
30501375	720	-1	-1	0	1	0
30501376	72	-1	-1	0	1	0
30501377	168	-1	-1	0	1	0
30502004	-1	-1	-1	0	1	0
30502005	-1	-1	-1	0	1	0
30502006	-1	-1	-1	0	0	0
30502007	-1	-1	-1	0	1	0
30502008	-1	-1	-1	0	0	0
30503022	168	-1	-1	0	1	0
30503023	168	-1	-1	0	1	0
30503024	168	-1	-1	0	1	0
30503025	-1	-1	-1	0	0	0
30503026	-1	-1	-1	0	0	0
30503027	-1	-1	-1	0	0	0
30503028	-1	-1	-1	0	0	0
30503029	-1	-1	-1	0	0	0
30503030	-1	-1	-1	0	0	0
30503031	-1	-1	-1	0	0	0
30503032	-1	-1	-1	0	0	0
30503033	-1	-1	-1	0	0	0
30503034	-1	-1	-1	0	0	0
30503035	-1	-1	-1	0	0	0
30503036	-1	-1	-1	0	0	0
30503037	-1	-1	-1	0	0	0
30503038	-1	-1	-1	0	0	0
30503039	-1	-1	-1	0	0	0
30503040	-1	-1	-1	0	0	0
30503041	-1	-1	-1	0	0	0
30503042	-1	-1	-1	0	0	0
30503043	-1	-1	-1	0	0	0
30503044	-1	-1	-1	0	0	0
30503045	-1	-1	-1	0	0	0
30503046	-1	-1	-1	0	0	0
30503047	-1	-1	-1	0	0	0
30503048	-1	-1	-1	0	0	0
30503049	-1	-1	-1	0	0	0
30503050	-1	-1	-1	0	0	0
30503051	-1	-1	-1	0	0	0
30503052	-1	-1	-1	0	0	0
30503053	-1	-1	-1	0	0	0
30503054	-1	-1	-1	0	0	0
30503055	-1	-1	-1	0	0	0
30503056	-1	-1	-1	0	0	0
30503057	-1	-1	-1	0	0	0
30503058	-1	-1	-1	0	0	0
30503059	-1	-1	-1	0	0	0
30503060	-1	-1	-1	0	0	0
30503061	-1	-1	-1	0	0	0
30503062	-1	-1	-1	0	0	0
30503063	-1	-1	-1	0	0	0
30503064	-1	-1	-1	0	0	0
30503065	-1	-1	-1	0	0	0
30503066	-1	-1	-1	0	0	0
30503067	-1	-1	-1	0	0	0
30503068	-1	-1	-1	0	0	0
30503069	-1	-1	-1	0	0	0
30503070	-1	-1	-1	0	0	0
30503071	-1	-1	-1	0	0	0
30503072	-1	-1	-1	0	0	0
30503073	-1	-1	-1	0	0	0
30503074	-1	-1	-1	0	0	0
30503075	-1	-1	-1	0	0	0
30503076	-1	-1	-1	0	0	0
30503077	-1	-1	-1	0	0	0
30503078	-1	-1	-1	0	0	0
30503079	-1	-1	-1	0	0	0
30503080	-1	-1	-1	0	0	0
30503081	-1	-1	-1	0	0	0
30503082	-1	-1	-1	0	0	0
30503083	-1	-1	-1	0	0	0
30503084	-1	-1	-1	0	0	0
30503085	-1	-1	-1	0	0	0
30503086	-1	-1	-1	0	0	0
30503087	-1	-1	-1	0	0	0
30503088	-1	-1	-1	0	0	0
30503089	-1	-1	-1	0	0	0
30503090	-1	-1	-1	0	0	0
30503091	-1	-1	-1	0	0	0
30503092	-1	-1	-1	0	0	0
30503093	-1	-1	-1	0	0	0
30503094	-1	-1	-1	0	0	0
30503095	-1	-1	-1	0	0	0
30503096	-1	-1	-1	0	0	0
30503097	-1	-1	-1	0	0	0
30503098	-1	-1	-1	0	0	0
30503099	-1	-1	-1	0	0	0
30503100	-1	-1	-1	0	0	0
30503101	-1	-1	-1	0	0	0
30503102	-1	-1	-1	0	0	0
30503103	-1	-1	-1	0	0	0
30503104	-1	-1	-1	0	0	0
30503105	-1	-1	-1	0	0	0
30503106	-1	-1	-1	0	0	0
30503107	-1	-1	-1	0	0	0
30503108	-1	-1	-1	0	0	0
30503109	-1	-1	-1	0	0	0
30503110	-1	-1	-1	0	0	0
30503111	-1	-1	-1	0	0	0
30503112	-1	-1	-1	0	0	0
30503113	-1	-1	-1	0	0	0
30503114	-1	-1	-1	0	0	0
30503122	-1	-1	-1	0	0	0
30503123	-1	-1	-1	0	0	0
30503124	-1	-1	-1	0	0	0
30503125	-1	-1	-1	0	0	0
30503126	-1	-1	-1	0	0	0
30503141	-1	-1	-1	0	1	1
30503142	-1	-1	-1	0	1	1
30503143	-1	-1	-1	0	1	1
30503144	-1	-1	-1	0	1	1
30503145	-1	-1	-1	0	1	1
30503146	-1	-1	-1	0	1	1
30503147	-1	-1	-1	0	1	1
30503148	-1	-1	-1	0	1	1
30503153	-1	-1	-1	0	1	1
30503176	-1	-1	-1	0	0	0
30503177	-1	-1	-1	0	0	0
30503178	-1	-1	-1	0	0	0
30503179	-1	-1	-1	0	0	0
30503180	-1	-1	-1	0	0	0
30503181	-1	-1	-1	0	0	0
30505013	-1	-1	-1	0	1	1
30505014	-1	-1	-1	0	1	1
30505015	-1	-1	-1	0	1	1
30505016	-1	-1	-1	0	1	1
30505017	-1	-1	-1	0	1	1
30505018	-1	-1	-1	0	1	1
30505019	-1	-1	-1	0	1	1
30505020	-1	-1	-1	0	1	1
30505021	-1	-1	-1	0	1	1
30505022	-1	-1	-1	0	1	1
30505085	720	-1	-1	0	1	0
30505086	720	-1	-1	0	1	0
30505087	720	-1	-1	0	1	0
30505088	720	-1	-1	0	1	0
30505089	720	-1	-1	0	1	0
30505090	720	-1	-1	0	1	0
30505091	720	-1	-1	0	1	0
30505114	2160	-1	-1	0	1	0
30505115	2160	-1	-1	0	1	0
30505116	2160	-1	-1	0	1	0
30505117	2160	-1	-1	0	1	0
30505118	2160	-1	-1	0	1	0
30505119	2160	-1	-1	0	1	0
30505120	2160	-1	-1	0	1	0
30505123	720	-1	-1	0	1	0
30505124	720	-1	-1	0	1	0
30505130	720	-1	-1	0	1	0
30505131	720	-1	-1	0	1	0
30505155	-1	-1	-1	0	1	1
30505156	-1	-1	-1	0	1	1
30505157	-1	-1	-1	0	1	0
30505158	-1	-1	-1	0	1	0
30505159	-1	-1	-1	0	1	0
30505160	-1	-1	-1	0	1	0
30505161	-1	-1	-1	0	1	0
30505163	168	-1	-1	0	1	0
30505191	192	-1	-1	0	1	0
30505195	-1	-1	-1	0	1	1
30505200	720	-1	-1	0	1	0
30505201	168	-1	-1	0	1	0
30505202	168	-1	-1	0	1	0
30505203	168	-1	-1	0	1	0
30505204	168	-1	-1	0	1	0
30505207	1	-1	-1	0	1	0
30505208	1	-1	-1	0	1	0
30505209	1	-1	-1	0	1	0
30505210	1	-1	-1	0	1	0
30505211	1	-1	-1	0	1	0
30505212	1	-1	-1	0	1	0
30505213	1	-1	-1	0	1	0
30505254	-1	-1	-1	0	0	1
30505257	24	-1	-1	0	1	0
30505259	-1	2005	-1	0	1	1
30505260	-1	-1	-1	0	1	1
30505261	-1	-1	-1	0	1	1
30505262	-1	-1	-1	0	1	1
30505263	-1	-1	-1	0	1	1
30505264	-1	-1	-1	0	1	1
30505265	-1	-1	-1	0	1	1
30505268	-1	-1	-1	0	1	1
30505269	720	-1	-1	0	1	0
30505270	720	-1	-1	0	1	0
30505271	720	-1	-1	0	1	0
30505272	720	-1	-1	0	1	0
30505274	-1	-1	-1	0	1	1
30505275	-1	-1	-1	0	1	1
30505276	-1	-1	-1	0	1	1
30505277	-1	-1	-1	0	1	1
30505278	24	-1	-1	0	1	0
30505279	24	-1	-1	0	1	0
30505280	24	-1	-1	0	1	0
30505282	24	-1	-1	0	1	1
30505285	-1	-1	-1	0	1	1
30505286	-1	-1	-1	0	1	1
30505287	-1	-1	-1	0	1	1
30505289	-1	-1	-1	0	1	0
30505290	-1	-1	-1	0	1	0
30505291	-1	-1	-1	0	1	0
30505303	24	-1	-1	0	1	1
30505304	168	-1	-1	0	1	1
30505816	-1	-1	-1	0	0	0
30505817	-1	-1	-1	0	0	0
30505908	-1	-1	-1	0	0	0
30509001	-1	-1	-1	0	1	0
30509002	-1	-1	-1	0	1	0
30509003	-1	-1	-1	0	1	0
30509004	-1	-1	-1	0	1	0
30509005	-1	-1	-1	0	1	0
30509006	-1	-1	-1	0	1	0
30509007	-1	-1	-1	0	1	0
30509008	-1	-1	-1	0	1	0
30509009	-1	-1	-1	0	1	0
30509010	-1	-1	-1	0	1	0
30509011	-1	-1	-1	0	1	0
30509013	-1	-1	-1	0	1	0
30509014	-1	-1	-1	0	1	0
30509090	-1	-1	-1	0	1	0
30509091	-1	-1	-1	0	1	0
30509114	-1	-1	-1	0	1	1
30509123	-1	-1	-1	0	1	0
30509124	-1	-1	-1	0	1	0
30509125	-1	-1	-1	0	1	0
30509126	-1	-1	-1	0	1	0
30509136	-1	-1	-1	0	1	0
30509137	-1	-1	-1	0	1	0
30509138	-1	-1	-1	0	1	0
30509139	-1	-1	-1	0	1	0
30601001	-1	-1	-1	0	1	1
30601004	-1	-1	-1	0	1	1
30602001	-1	-1	-1	0	1	1
30602002	-1	-1	-1	0	1	1
30602003	-1	-1	-1	0	1	1
30602004	-1	-1	-1	0	1	1
30603001	-1	-1	-1	0	1	1
30603002	-1	-1	-1	0	1	1
30603003	-1	-1	-1	0	1	1
30603004	-1	-1	-1	0	1	1
30604001	-1	-1	-1	0	1	1
30604002	-1	-1	-1	0	1	1
30604003	-1	-1	-1	0	1	1
30604004	-1	-1	-1	0	1	1
30605001	-1	-1	-1	0	1	1
30605002	-1	-1	-1	0	1	1
30605003	-1	-1	-1	0	1	1
30605004	-1	-1	-1	0	1	1
30607002	-1	-1	-1	0	1	1
30700201	240	-1	-1	0	1	0
30700202	240	-1	-1	0	1	0
30700206	23	-1	-1	0	1	1
30700207	23	-1	-1	0	1	1
30700208	23	-1	-1	0	1	1
30700209	23	-1	-1	0	1	1
30700210	23	-1	-1	0	1	1
30700211	23	-1	-1	0	1	1
30700212	23	-1	-1	0	1	1
30700213	-1	-1	-1	0	0	0
30700214	-1	-1	-1	0	0	0
30700215	-1	-1	-1	0	0	0
30700216	-1	-1	-1	0	0	0
30700217	-1	-1	-1	0	0	0
30700218	-1	-1	-1	0	0	0
30700219	-1	-1	-1	0	0	0
30700220	-1	-1	-1	0	0	0
30700221	-1	-1	-1	0	0	0
30700222	-1	-1	-1	0	0	0
30700223	-1	-1	-1	0	0	0
30700224	-1	-1	-1	0	0	0
30700225	-1	-1	-1	0	0	0
30700226	-1	-1	-1	0	0	0
30700227	-1	-1	-1	0	0	0
30700228	-1	-1	-1	0	0	0
30700229	-1	-1	-1	0	0	0
30700239	-1	-1	-1	0	0	0
30700242	-1	-1	-1	0	0	0
30700245	-1	-1	-1	0	0	0
30900050	-1	2005	-1	0	1	0
30900051	1	2005	-1	0	1	0
30900052	1	2005	-1	0	1	0
30900053	1	2005	-1	0	1	0
30900054	1	2005	-1	0	1	0
30900055	1	2005	-1	0	1	0
30900056	-1	-1	-1	0	0	0
30900057	-1	-1	-1	0	0	0
30900058	-1	-1	-1	0	0	0
30900091	168	2005	-1	0	1	1
30900092	720	2005	-1	0	1	1
30900112	-1	2005	-1	0	1	1
30900113	-1	2005	-1	0	1	1
30900116	1	2005	-1	0	1	1
31000100	720	-1	-1	0	1	0
38000000	720	-1	-1	0	1	0
38000009	168	2005	-1	0	1	1
38000013	144	-1	-1	0	1	0
38000047	-1	2005	-1	0	1	1
38000048	-1	2005	-1	0	1	1
38000049	-1	2005	-1	0	1	1
38000050	-1	2005	-1	0	1	1
38000051	24	2005	-1	0	1	0
38000055	168	2005	-1	0	1	1
38000056	-1	2005	-1	0	1	1
38000057	24	2005	-1	0	1	0
38000058	24	2005	-1	0	1	0
38000059	24	2005	-1	0	1	0
38000061	360	2005	-1	0	1	1
38000065	24	2005	-1	0	1	1
38000066	24	2005	-1	0	1	1
38000067	-1	2005	-1	0	1	1
38000068	-1	2005	-1	0	1	1
38000076	24	2005	-1	0	1	1
38000077	-1	2005	-1	0	1	1
38000078	-1	2005	-1	0	1	1
38000079	-1	2005	-1	0	1	1
38000081	24	2005	-1	0	1	1
38000082	-1	2005	-1	0	1	1
38000083	-1	2005	-1	0	1	1
38000084	-1	2005	-1	0	1	1
38000085	-1	2005	-1	0	1	1
38000086	-1	2005	-1	0	1	1
38000087	-1	2005	-1	0	1	1
38000088	-1	2005	-1	0	1	1
38000089	-1	2005	-1	0	1	1
38000090	720	2005	-1	0	1	1
38000091	72	2005	-1	0	1	1
38000092	24	2005	-1	0	1	1
38000093	24	2005	-1	0	1	1
38000094	-1	2005	-1	0	1	1
38000095	-1	2005	-1	0	1	1
38000096	-1	2005	-1	0	1	1
38000097	-1	2005	-1	0	1	1
38000098	-1	2005	-1	0	1	1
38000099	-1	2005	-1	0	1	1
38000100	-1	2005	-1	0	1	1
38000108	360	2005	-1	0	1	1
38000109	-1	2005	-1	0	1	1
38000110	-1	2005	-1	0	1	1
38000114	24	2005	-1	0	1	1
38000115	24	2005	-1	0	1	1
38000116	24	2005	-1	0	1	1
38000117	24	2005	-1	0	1	1
38000118	24	2005	-1	0	1	1
38000119	24	2005	-1	0	1	1
38000120	24	2005	-1	0	1	1
38000121	24	2005	-1	0	1	1
38000122	24	2005	-1	0	1	1
38000123	24	2005	-1	0	1	1
38000124	24	2005	-1	0	1	1
38000125	24	2005	-1	0	1	1
38000126	24	2005	-1	0	1	1
38000127	-1	2005	-1	0	1	1
38000129	-1	-1	-1	0	1	1
38000130	-1	-1	-1	0	1	1
38000131	-1	-1	-1	0	1	1
38000132	-1	-1	-1	0	1	1
38000133	-1	-1	-1	0	1	1
38000134	-1	-1	-1	0	1	1
38000135	-1	-1	-1	0	1	1
38000136	-1	-1	-1	0	1	1
38000137	-1	-1	-1	0	1	1
38000138	-1	-1	-1	0	1	1
38000142	-1	-1	-1	0	1	1
38000143	-1	-1	-1	0	1	1
38000144	-1	-1	-1	0	1	1
38000145	-1	-1	-1	0	1	1
38000146	-1	-1	-1	0	1	1
38000147	-1	-1	-1	0	1	1
38000148	-1	-1	-1	0	1	1
38000149	-1	-1	-1	0	1	1
38000150	-1	-1	-1	0	1	1
38000151	-1	-1	-1	0	1	1
38000153	-1	2005	-1	0	1	1
38000154	-1	2005	-1	0	1	1
38000156	-1	2005	-1	0	1	1
38000157	-1	2005	-1	0	1	1
38000158	-1	2005	-1	0	1	1
38000167	-1	2005	-1	0	1	1
38000168	-1	2005	-1	0	1	1
38000169	-1	2005	-1	0	1	1
38000170	-1	2005	-1	0	1	1
38000171	-1	2005	-1	0	1	1
38000172	-1	2005	-1	0	1	1
38000174	24	2005	-1	0	1	1
38000175	24	2005	-1	0	1	1
38000176	24	2005	-1	0	1	1
38000178	720	2005	-1	0	1	1
38000179	24	2005	-1	0	1	1
38000184	-1	2005	-1	0	2	0
38000185	-1	2005	-1	0	2	0
38000186	-1	2005	-1	0	2	0
38000188	24	2005	-1	0	1	0
38000237	-1	2005	-1	0	1	1
38000238	-1	2005	-1	0	1	1
38000239	-1	2005	-1	0	1	1
38000240	-1	2005	-1	0	1	1
38000241	-1	2005	-1	0	1	1
38000242	-1	2005	-1	0	1	1
38000243	-1	2005	-1	0	1	1
38000244	-1	2005	-1	0	1	1
38000245	-1	2005	-1	0	1	1
38000247	360	2005	-1	0	1	1
38000248	360	2005	-1	0	1	1
38000249	360	2005	-1	0	1	1
38000250	360	2005	-1	0	1	1
38000251	360	2005	-1	0	1	1
38000252	360	2005	-1	0	1	1
38000253	360	2005	-1	0	1	1
38000254	360	2005	-1	0	1	1
38000255	360	2005	-1	0	1	1
38000256	-1	2005	-1	0	1	1
38000258	-1	2005	-1	0	1	1
38000259	-1	2005	-1	0	1	1
38000260	-1	2005	-1	0	1	1
38000262	-1	2005	-1	0	1	1
38000263	-1	2005	-1	0	1	1
38000264	-1	2005	-1	0	1	1
38000265	-1	2005	-1	0	1	1
38000266	-1	2005	-1	0	1	1
38000267	-1	2005	-1	0	1	1
38000268	-1	2005	-1	0	1	1
38000269	-1	2005	-1	0	1	1
38000270	-1	2005	-1	0	1	1
38000271	-1	2005	-1	0	1	1
38000272	-1	2005	-1	0	1	1
38000273	-1	2005	-1	0	1	1
38000274	-1	2005	-1	0	1	1
38000275	-1	2005	-1	0	1	1
38000276	-1	2005	-1	0	1	1
38000277	-1	2005	-1	0	1	1
38000278	-1	2005	-1	0	1	1
38000279	-1	2005	-1	0	1	1
38000280	-1	2005	-1	0	1	1
38000281	-1	2005	-1	0	1	1
38000282	-1	2005	-1	0	1	1
38000283	-1	2005	-1	0	1	1
38000284	-1	2005	-1	0	1	1
38000285	-1	2005	-1	0	1	1
38000286	-1	2005	-1	0	1	1
38000287	-1	2005	-1	0	1	1
38000288	-1	2005	-1	0	1	1
38000289	-1	2005	-1	0	1	1
38000290	-1	2005	-1	0	1	1
38000291	-1	2005	-1	0	1	1
38000292	-1	2005	-1	0	1	1
38000293	-1	2005	-1	0	1	1
38000338	168	2005	-1	0	1	0
38000339	-1	2005	-1	0	1	1
38000340	-1	2005	-1	0	1	1
38000341	-1	2005	-1	0	1	1
38000342	-1	2005	-1	0	1	1
38000346	-1	2005	-1	0	1	1
38000347	-1	2005	-1	0	1	1
38000348	-1	-1	-1	0	0	1
40004414	4	-1	-1	0	1	0
40004431	48	-1	-1	0	1	0
40004432	48	-1	-1	0	1	0
40004433	48	-1	-1	0	1	0
40004540	1	2005	-1	0	1	0
40004542	1	2005	-1	0	1	0
40004585	24	2005	-1	0	1	0
40004586	24	2005	-1	0	1	0
40004587	24	2005	-1	0	1	0
40004588	24	2005	-1	0	1	0
40004589	24	2005	-1	0	1	0
40004590	24	2005	-1	0	1	0
40004591	24	2005	-1	0	1	0
40004592	24	2005	-1	0	1	0
40004593	48	2005	-1	0	1	0
40004645	2	2005	#G活动结束后的1小时内兑换（随机获得高级宝石、材料和GM坐骑或时装一个）	0	1	0
